index_one,index_zero,p_id,hh_id,cbg_id
20428,20427,3,263,37
20429,20428,2,43,69
20432,20431,1,215,105
20437,20436,2,104,94
20451,20450,2,517,137
20458,20457,2,1622,177
20462,20461,2,306,86
20463,20462,4,760,168
20464,20463,2,1802,177
20468,20467,1,1034,23
20470,20469,2,8,174
20475,20474,1,759,17
20479,20478,2,68,22
20482,20481,1,967,31
20490,20489,1,9,103
20493,20492,2,1197,31
20499,20498,1,653,34
20508,20507,2,1068,177
20509,20508,1,684,152
20514,20513,1,238,175
20516,20515,1,283,82
20520,20519,2,238,165
20522,20521,2,179,163
20525,20524,1,183,5
20526,20525,2,444,46
20534,20533,2,81,44
20537,20536,3,185,117
20538,20537,1,406,169
20539,20538,4,215,130
20555,20554,2,145,10
20557,20556,1,30,6
20568,20567,1,112,141
20571,20570,2,758,177
20572,20571,1,981,161
20574,20573,2,209,149
20576,20575,1,55,71
20586,20585,1,313,155
20587,20586,1,476,128
20591,20590,3,55,195
20593,20592,1,236,171
20594,20593,2,107,24
20595,20594,1,97,6
20608,20607,1,219,123
20613,20612,1,248,9
20614,20613,1,960,177
20621,20620,3,416,63
20632,20631,2,483,55
20633,20632,1,569,181
20635,20634,2,633,17
20636,20635,2,95,65
20640,20639,2,156,61
20646,20645,1,491,117
20649,20648,1,207,145
20657,20656,2,581,174
20670,20669,3,176,134
20672,20671,3,215,74
20681,20680,7,46,78
20683,20682,2,1013,75
20684,20683,2,600,23
20688,20687,1,496,31
20691,20690,1,987,10
20704,20703,2,80,190
20709,20708,1,483,130
20714,20713,1,20,114
20715,20714,1,80,159
20721,20720,2,195,15
20725,20724,2,322,171
20726,20725,2,156,137
20745,20744,1,451,145
20747,20746,1,527,94
20753,20752,2,707,75
20758,20757,3,82,103
20759,20758,1,195,189
20765,20764,1,503,94
20777,20776,1,137,88
20778,20777,1,522,165
20785,20784,2,470,78
20786,20785,2,106,167
20791,20790,4,326,104
20792,20791,2,204,177
20793,20792,1,11,24
20796,20795,1,490,180
20819,20818,1,53,136
20830,20829,1,574,189
20832,20831,2,89,44
20835,20834,1,318,195
20847,20846,2,477,177
20849,20848,1,403,22
20850,20849,3,242,49
20854,20853,1,838,131
20857,20856,2,236,128
20859,20858,2,243,167
20863,20862,2,806,137
20869,20868,3,11,174
20876,20875,2,387,195
20878,20877,3,396,3
20903,20902,2,38,116
20904,20903,1,2,31
20905,20904,1,341,65
20909,20908,1,662,76
20910,20909,1,214,79
20912,20911,1,291,45
20914,20913,1,33,136
20919,20918,1,1192,177
20920,20919,1,562,181
20930,20929,1,155,3
20933,20932,1,624,124
20935,20934,1,282,144
20941,20940,2,784,111
20947,20946,2,182,103
20951,20950,2,278,194
20961,20960,1,1134,75
20964,20963,2,202,49
20980,20979,1,246,24
20992,20991,1,203,172
20993,20992,2,876,23
20998,20997,3,142,140
21005,21004,1,201,160
21018,21017,1,58,58
21027,21026,1,89,150
21036,21035,2,165,5
21040,21039,1,736,119
21045,21044,2,215,146
21047,21046,2,287,78
21057,21056,1,257,90
21066,21065,2,257,168
21068,21067,1,133,30
21076,21075,1,126,87
21080,21079,1,108,154
21081,21080,1,208,190
21082,21081,2,1483,192
21084,21083,2,206,91
21085,21084,2,394,171
21094,21093,4,805,69
21095,21094,3,14,14
21105,21104,1,437,33
21106,21105,2,447,154
21107,21106,1,834,75
21111,21110,1,289,153
21119,21118,1,356,9
21121,21120,1,109,60
21127,21126,4,650,135
21132,21131,3,577,34
21134,21133,1,308,120
21135,21134,2,25,72
21137,21136,2,450,25
21140,21139,1,1115,95
21146,21145,3,122,125
21147,21146,1,465,122
21152,21151,1,103,168
21155,21154,1,183,21
21156,21155,1,346,127
21158,21157,1,31,39
21160,21159,1,8,5
21161,21160,3,522,151
21167,21166,2,101,60
21168,21167,1,227,7
21173,21172,3,205,22
21181,21180,3,575,116
21184,21183,1,684,76
21187,21186,2,112,139
21191,21190,2,243,15
21197,21196,1,568,50
21213,21212,1,36,5
21226,21225,2,143,37
21235,21234,1,13,13
21242,21241,5,376,14
21244,21243,1,239,29
21252,21251,1,136,7
21257,21256,2,556,50
21259,21258,1,123,144
21266,21265,2,564,10
21267,21266,1,620,124
21275,21274,5,30,193
21280,21279,2,123,51
21281,21280,1,389,9
21287,21286,2,348,118
21289,21288,3,259,138
21292,21291,2,327,126
21315,21314,1,1402,192
21319,21318,1,321,104
21323,21322,1,155,15
21324,21323,1,327,139
21325,21324,1,1284,95
21331,21330,1,841,23
21339,21338,2,408,126
21341,21340,1,507,7
21345,21344,1,682,71
21346,21345,2,1429,192
21349,21348,1,453,46
21350,21349,2,183,91
21351,21350,1,744,122
21353,21352,1,573,94
21355,21354,1,112,144
21364,21363,1,13,120
21368,21367,2,874,137
21377,21376,2,86,24
21385,21384,1,885,23
21386,21385,1,464,111
21391,21390,4,14,122
21392,21391,1,117,48
21393,21392,1,390,64
21397,21396,1,1658,177
21410,21409,2,794,172
21415,21414,1,388,160
21426,21425,1,269,22
21436,21435,1,213,10
21442,21441,2,514,122
21443,21442,1,974,79
21446,21445,1,65,47
21461,21460,2,477,75
21463,21462,2,285,144
21484,21483,1,842,16
21485,21484,1,295,54
21486,21485,2,511,137
21488,21487,1,243,18
21489,21488,1,445,178
21496,21495,2,6,77
21499,21498,3,259,41
21511,21510,4,343,153
21512,21511,2,541,154
21515,21514,1,340,61
21518,21517,2,125,177
21525,21524,2,501,169
21540,21539,1,64,138
21541,21540,1,241,1
21561,21560,1,371,99
21571,21570,1,359,134
21573,21572,3,829,177
21582,21581,3,719,7
21596,21595,1,215,161
21602,21601,1,178,184
21604,21603,4,390,159
21607,21606,3,785,126
21609,21608,1,1056,132
21617,21616,1,111,25
21619,21618,1,1030,95
21633,21632,2,183,23
21637,21636,1,289,146
21639,21638,1,696,31
21646,21645,1,634,195
21662,21661,3,327,12
21663,21662,4,624,121
21665,21664,1,371,152
21669,21668,2,296,29
21670,21669,2,155,57
21679,21678,1,265,64
21684,21683,1,384,31
21686,21685,2,169,11
21689,21688,2,585,56
21692,21691,2,40,119
21694,21693,1,216,22
21699,21698,1,457,4
21701,21700,17,0,182
21704,21703,2,437,31
21720,21719,1,405,34
21727,21726,2,50,24
21728,21727,2,615,67
21736,21735,2,411,11
21738,21737,2,237,83
21739,21738,2,1042,31
21753,21752,2,204,171
21754,21753,1,645,120
21759,21758,5,337,13
21779,21778,2,64,121
21786,21785,1,651,126
21806,21805,1,1166,177
21807,21806,3,447,29
21814,21813,1,710,194
21828,21827,2,592,79
21840,21839,5,204,159
21852,21851,2,872,92
21855,21854,2,62,48
21858,21857,1,492,191
21870,21869,1,463,111
21873,21872,5,222,194
21879,21878,2,175,140
21880,21879,1,33,60
21881,21880,1,324,72
21883,21882,1,408,34
21884,21883,1,475,71
21889,21888,2,157,179
21890,21889,2,157,7
21905,21904,1,664,79
21909,21908,1,273,119
21914,21913,1,75,29
21922,21921,1,193,68
21927,21926,2,566,70
21934,21933,1,236,183
21944,21943,2,464,69
21950,21949,1,436,88
21952,21951,2,244,183
21955,21954,1,105,90
21970,21969,2,666,192
21971,21970,3,204,150
21972,21971,5,475,49
21974,21973,2,291,22
21975,21974,2,215,73
21978,21977,1,428,119
21980,21979,2,911,132
21982,21981,1,346,98
21988,21987,1,8,29
21991,21990,1,111,176
21992,21991,1,123,193
21994,21993,1,410,37
21999,21998,1,148,47
22001,22000,2,83,135
22004,22003,2,586,107
22008,22007,3,370,104
22009,22008,2,24,37
22015,22014,2,256,96
22017,22016,2,509,140
22018,22017,1,423,66
22019,22018,1,420,68
22028,22027,1,127,49
22029,22028,3,654,164
22032,22031,1,445,81
22045,22044,3,1016,75
22049,22048,1,197,56
22052,22051,1,735,194
22057,22056,3,490,15
22061,22060,1,88,153
22071,22070,3,90,144
22075,22074,3,95,56
22076,22075,3,245,23
22081,22080,1,694,4
22087,22086,2,252,148
22089,22088,2,355,140
22094,22093,1,292,9
22099,22098,4,802,23
22100,22099,2,411,28
22106,22105,1,241,194
22113,22112,1,638,4
22140,22139,1,240,4
22144,22143,1,1160,95
22147,22146,416,0,182
22148,22147,1,269,151
22151,22150,1,202,46
22158,22157,1,521,165
22160,22159,1,77,166
22165,22164,2,75,23
22174,22173,1,669,7
22177,22176,3,321,78
22178,22177,2,272,118
22179,22178,1,622,17
22180,22179,1,213,42
22192,22191,2,313,25
22211,22210,2,79,13
22226,22225,2,326,136
22228,22227,1,348,151
22229,22228,31,0,182
22237,22236,4,105,36
22238,22237,1,526,122
22240,22239,2,77,109
22241,22240,2,99,164
22246,22245,1,277,57
22250,22249,2,1314,31
22256,22255,1,843,177
22257,22256,3,28,91
22273,22272,1,613,92
22281,22280,1,578,10
22286,22285,1,22,76
22287,22286,2,151,17
22292,22291,1,492,180
22293,22292,2,234,11
22296,22295,2,40,131
22300,22299,17,0,184
22305,22304,2,346,20
22321,22320,1,447,122
22323,22322,1,723,78
22332,22331,2,79,120
22336,22335,1,177,121
22338,22337,1,257,118
22353,22352,3,292,2
22362,22361,2,279,165
22365,22364,1,90,77
22367,22366,1,545,135
22374,22373,1,272,22
22376,22375,2,966,161
22383,22382,3,11,91
22397,22396,1,215,157
22401,22400,2,237,2
22407,22406,3,95,47
22408,22407,1,617,73
22414,22413,2,33,170
22415,22414,2,252,19
22421,22420,1,301,148
22427,22426,1,141,68
22429,22428,2,266,113
22439,22438,2,497,43
22442,22441,2,1002,69
22446,22445,2,756,122
22450,22449,2,229,133
22457,22456,2,383,92
22460,22459,1,594,135
22468,22467,1,271,153
22469,22468,1,479,170
22475,22474,1,22,35
22477,22476,4,447,69
22496,22495,1,64,26
22502,22501,2,1188,95
22507,22506,2,128,1
22515,22514,2,85,154
22523,22522,2,196,108
22536,22535,1,353,144
22539,22538,1,362,99
22545,22544,5,172,82
22547,22546,5,407,48
22553,22552,2,35,106
22557,22556,1,88,146
22575,22574,2,26,10
22578,22577,2,1003,79
22609,22608,2,96,89
22612,22611,1,319,153
22613,22612,1,146,65
22617,22616,2,217,168
22629,22628,1,120,153
22631,22630,2,136,84
22636,22635,2,400,33
22642,22641,1,45,27
22645,22644,2,25,58
22652,22651,1,314,13
22653,22652,1,537,181
22659,22658,1,6,135
22660,22659,1,1000,157
22661,22660,1,45,170
22662,22661,2,279,133
22664,22663,3,577,121
22684,22683,3,735,79
22686,22685,1,137,173
22687,22686,2,205,125
22694,22693,2,291,151
22702,22701,1,184,145
22709,22708,2,98,161
22713,22712,3,4,182
22714,22713,2,468,130
22727,22726,1,1095,177
22728,22727,1,864,11
22729,22728,2,774,92
22738,22737,2,63,28
22747,22746,1,318,2
22750,22749,1,536,189
22751,22750,2,206,89
22757,22756,2,436,25
22759,22758,1,415,84
22760,22759,1,314,120
22761,22760,3,16,83
22766,22765,8,323,10
22769,22768,1,460,77
22771,22770,2,282,121
22773,22772,1,53,132
22780,22779,1,878,44
22781,22780,1,446,92
22782,22781,1,17,39
22786,22785,2,559,71
22793,22792,1,1758,177
22794,22793,2,442,5
22800,22799,2,89,56
22807,22806,2,251,96
22811,22810,1,761,80
22819,22818,31,0,184
22827,22826,2,395,75
22833,22832,6,50,39
22835,22834,2,353,34
22849,22848,2,1217,177
22853,22852,3,351,24
22863,22862,1,123,138
22873,22872,1,51,152
22880,22879,1,390,126
22885,22884,2,115,132
22892,22891,3,921,195
22893,22892,1,88,191
22905,22904,1,1745,177
22911,22910,1,184,130
22915,22914,1,1131,192
22920,22919,2,268,116
22921,22920,2,119,146
22923,22922,1,212,134
22933,22932,2,865,165
22934,22933,1,388,23
22944,22943,3,165,141
22946,22945,2,131,6
22955,22954,1,41,27
22957,22956,1,112,138
22963,22962,4,276,86
22964,22963,2,549,145
22980,22979,1,303,144
22989,22988,1,642,122
22990,22989,1,488,78
22999,22998,2,294,71
23007,23006,1,17,50
23009,23008,1,338,8
23014,23013,1,495,80
23024,23023,2,156,87
23035,23034,2,473,47
23046,23045,3,254,14
23049,23048,1,131,62
23060,23059,2,665,165
23066,23065,1,340,97
23073,23072,1,287,174
23075,23074,2,181,49
23077,23076,1,254,11
23083,23082,1,319,146
23092,23091,1,120,146
23104,23103,1,373,117
23128,23127,3,239,51
23136,23135,2,623,165
23141,23140,1,290,19
23147,23146,1,134,25
23148,23147,3,17,142
23150,23149,2,448,159
23152,23151,1,918,95
23153,23152,2,395,171
23156,23155,1,735,164
23159,23158,1,417,64
23160,23159,2,554,131
23161,23160,2,326,60
23164,23163,2,193,10
23166,23165,1,340,30
23168,23167,1,186,91
23169,23168,2,1066,161
23175,23174,1,591,122
23181,23180,2,456,92
23183,23182,4,635,111
23200,23199,2,260,163
23203,23202,2,469,37
23209,23208,1,323,149
23211,23210,1,231,145
23219,23218,3,1326,192
23222,23221,1,298,133
23223,23222,1,520,120
23227,23226,3,35,36
23228,23227,1,660,152
23229,23228,1,667,73
23241,23240,1,736,195
23245,23244,2,317,33
23246,23245,1,897,165
23259,23258,1,844,79
23265,23264,3,381,170
23271,23270,2,33,127
23274,23273,2,420,10
23275,23274,2,189,138
23278,23277,2,257,150
23285,23284,2,119,191
23289,23288,1,310,192
23304,23303,1,643,76
23308,23307,2,182,60
23311,23310,1,347,75
23313,23312,1,332,29
23319,23318,2,5,5
23324,23323,2,487,55
23325,23324,1,230,37
23331,23330,2,872,44
23332,23331,1,17,85
23335,23334,1,524,175
23341,23340,2,104,165
23346,23345,1,418,187
23349,23348,3,186,64
23355,23354,2,90,94
23360,23359,1,422,79
23361,23360,1,54,15
23362,23361,2,948,192
23373,23372,2,91,56
23374,23373,1,723,27
23379,23378,1,270,61
23385,23384,1,24,52
23394,23393,2,385,120
23404,23403,4,529,122
23413,23412,3,198,178
23415,23414,2,603,22
23419,23418,1,203,7
23426,23425,1,70,90
23427,23426,1,99,142
23435,23434,2,277,94
23436,23435,1,231,130
23437,23436,4,323,137
23439,23438,1,4,72
23440,23439,2,284,94
23442,23441,1,1225,31
23451,23450,2,80,113
23457,23456,1,53,160
23460,23459,1,269,16
23465,23464,6,56,132
23472,23471,3,453,131
23476,23475,2,154,163
23477,23476,2,604,121
23485,23484,1,88,73
23487,23486,2,189,41
23491,23490,1,86,122
23494,23493,1,550,107
23496,23495,1,1463,192
23498,23497,1,419,68
23511,23510,2,148,194
23513,23512,1,546,7
23515,23514,1,611,79
23536,23535,2,411,108
23537,23536,241,0,182
23551,23550,2,26,69
23552,23551,1,789,71
23554,23553,2,328,47
23557,23556,3,139,195
23565,23564,1,134,176
23574,23573,4,945,69
23578,23577,1,338,171
23581,23580,3,1371,177
23582,23581,1,695,177
23590,23589,2,543,120
23597,23596,1,868,44
23605,23604,1,374,194
23626,23625,1,360,133
23627,23626,1,721,135
23630,23629,1,598,50
23633,23632,2,313,12
23643,23642,1,34,35
23649,23648,1,541,103
23653,23652,3,870,10
23661,23660,1,347,171
23665,23664,1,720,187
23669,23668,2,325,140
23672,23671,2,295,144
23675,23674,1,276,104
23676,23675,1,158,145
23682,23681,1,175,99
23687,23686,2,141,10
23692,23691,2,406,71
23695,23694,1,309,85
23696,23695,3,354,86
23701,23700,2,716,132
23704,23703,2,1436,177
23708,23707,2,35,195
23709,23708,1,663,120
23713,23712,181,0,182
23715,23714,1,369,70
23726,23725,2,589,194
23739,23738,1,51,35
23740,23739,2,668,177
23742,23741,1,354,128
23746,23745,1,846,165
23750,23749,1,219,165
23753,23752,3,36,139
23754,23753,3,401,109
23755,23754,1,364,194
23756,23755,2,598,152
23763,23762,2,454,140
23770,23769,1,613,44
23773,23772,3,351,154
23784,23783,5,101,103
23786,23785,2,252,65
23787,23786,2,994,137
23797,23796,1,19,32
23803,23802,1,512,78
23805,23804,1,1056,23
23807,23806,2,158,55
23809,23808,3,1748,177
23813,23812,1,377,18
23814,23813,3,282,137
23824,23823,2,309,40
23825,23824,1,296,77
23835,23834,1,208,113
23846,23845,1,153,131
23853,23852,3,680,120
23855,23854,2,863,147
23859,23858,1,144,111
23861,23860,1,351,68
23882,23881,2,21,43
23883,23882,3,90,41
23885,23884,1,322,100
23887,23886,1,355,99
23892,23891,1,158,130
23896,23895,2,884,78
23898,23897,2,183,81
23907,23906,2,40,195
23919,23918,5,530,34
23932,23931,1,112,26
23933,23932,2,147,20
23934,23933,1,308,59
23938,23937,5,4,44
23947,23946,1,127,38
23952,23951,1,693,78
23953,23952,1,720,185
23961,23960,2,8,178
23965,23964,1,461,191
23966,23965,2,69,190
23968,23967,1,757,147
23969,23968,3,425,185
23977,23976,1,355,152
23982,23981,2,1036,92
23983,23982,1,755,126
23985,23984,2,620,137
23995,23994,1,59,173
23996,23995,1,171,22
23998,23997,1,266,8
24001,24000,1,17,86
24006,24005,1,289,181
24016,24015,1,311,55
24020,24019,1,206,123
24025,24024,3,585,184
24037,24036,1,123,45
24045,24044,1,346,7
24070,24069,1,175,40
24071,24070,1,77,2
24072,24071,2,704,76
24087,24086,2,132,188
24089,24088,2,485,70
24092,24091,2,33,98
24103,24102,1,587,11
24106,24105,2,249,139
24109,24108,2,398,184
24112,24111,2,305,79
24118,24117,3,1561,192
24119,24118,1,273,195
24125,24124,3,615,49
24128,24127,1,353,138
24137,24136,1,258,71
24139,24138,2,160,47
24142,24141,1,78,109
24149,24148,1,98,140
24152,24151,3,287,133
24161,24160,1,101,29
24162,24161,2,193,69
24164,24163,3,175,46
24165,24164,1,426,68
24180,24179,3,600,121
24181,24180,1,472,143
24182,24181,4,43,194
24185,24184,3,1131,132
24191,24190,2,599,50
24192,24191,1,905,10
24202,24201,2,761,195
24203,24202,2,273,109
24204,24203,1,128,63
24219,24218,1,360,64
24229,24228,2,193,58
24231,24230,1,769,31
24236,24235,2,285,45
24239,24238,1,20,121
24250,24249,2,93,80
24256,24255,1,698,172
24260,24259,1,389,33
24263,24262,1,172,140
24265,24264,2,420,69
24267,24266,2,480,122
24274,24273,2,9,127
24280,24279,1,723,127
24281,24280,1,704,86
24282,24281,1,201,178
24286,24285,1,249,144
24290,24289,1,197,32
24291,24290,2,296,112
24298,24297,4,137,90
24311,24310,3,786,132
24312,24311,3,264,84
24315,24314,1,216,117
24318,24317,1,283,163
24320,24319,2,482,180
24328,24327,2,655,76
24329,24328,1,333,184
24335,24334,1,253,11
24344,24343,2,234,167
24352,24351,2,434,34
24358,24357,2,30,130
24372,24371,2,1108,95
24387,24386,1,621,11
24394,24393,2,485,82
24396,24395,3,190,84
24398,24397,2,225,162
24404,24403,2,97,130
24405,24404,1,162,184
24410,24409,1,505,79
24416,24415,1,691,174
24418,24417,1,1750,177
24419,24418,2,101,23
24421,24420,2,495,195
24429,24428,1,285,120
24433,24432,3,271,108
24434,24433,2,378,150
24436,24435,1,272,16
24437,24436,1,83,66
24439,24438,1,375,175
24440,24439,2,63,167
24452,24451,2,367,56
24456,24455,1,465,60
24457,24456,1,320,165
24467,24466,2,479,20
24472,24471,2,189,45
24473,24472,3,771,7
24481,24480,1,116,55
24488,24487,2,143,161
24489,24488,1,913,195
24495,24494,3,315,108
24499,24498,2,730,187
24502,24501,2,186,179
24508,24507,2,335,71
24513,24512,1,384,124
24515,24514,2,8,81
24516,24515,2,519,119
24522,24521,2,19,164
24530,24529,2,110,88
24548,24547,1,19,63
24553,24552,2,610,80
24556,24555,1,75,112
24561,24560,2,556,107
24573,24572,2,1152,75
24575,24574,1,241,116
24578,24577,1,102,193
24580,24579,1,526,136
24582,24581,3,317,148
24590,24589,1,223,45
24591,24590,1,382,71
24609,24608,1,598,86
24631,24630,1,105,134
24635,24634,1,8,112
24645,24644,1,85,103
24652,24651,2,174,36
24654,24653,1,189,120
24655,24654,1,368,131
24664,24663,1,80,177
24673,24672,1,447,136
24674,24673,2,1124,95
24686,24685,2,356,31
24689,24688,1,36,112
24691,24690,1,357,168
24692,24691,1,388,178
24697,24696,2,456,44
24706,24705,2,262,191
24714,24713,2,226,165
24722,24721,1,363,191
24723,24722,1,170,140
24727,24726,2,1091,161
24731,24730,1,746,17
24737,24736,1,406,79
24740,24739,2,233,112
24750,24749,1,962,187
24751,24750,2,9,172
24754,24753,3,137,191
24758,24757,3,319,3
24759,24758,2,63,15
24760,24759,1,621,28
24765,24764,3,287,64
24770,24769,4,396,154
24780,24779,2,81,32
24781,24780,2,282,22
24791,24790,1,200,119
24799,24798,1,728,17
24804,24803,2,393,4
24811,24810,1,400,195
24813,24812,2,174,8
24814,24813,1,474,50
24820,24819,2,266,128
24826,24825,1,168,20
24827,24826,2,425,88
24841,24840,1,201,81
24846,24845,3,43,98
24847,24846,1,287,23
24853,24852,2,38,71
24867,24866,2,110,6
24872,24871,1,512,27
24876,24875,1,111,130
24878,24877,1,186,89
24887,24886,1,4,69
24905,24904,3,636,49
24908,24907,1,825,44
24910,24909,1,482,157
24916,24915,1,1011,10
24918,24917,2,382,17
24925,24924,3,81,184
24939,24938,3,407,194
24947,24946,1,310,24
24948,24947,1,4,58
24952,24951,1,299,99
24969,24968,1,110,62
24970,24969,3,564,170
24978,24977,1,88,181
24982,24981,1,13,173
24997,24996,1,923,76
24999,24998,1,3,78
25001,25000,1,323,140
25003,25002,1,135,93
25012,25011,1,599,44
25017,25016,1,1259,95
25018,25017,2,181,38
25022,25021,1,249,193
25037,25036,3,105,192
25042,25041,2,1379,177
25049,25048,1,108,78
25051,25050,1,63,18
25056,25055,1,420,104
25061,25060,1,12,179
25065,25064,1,54,135
25070,25069,1,107,136
25074,25073,2,447,78
25075,25074,1,270,30
25089,25088,2,126,122
25091,25090,1,124,194
25096,25095,1,254,3
25117,25116,1,214,131
25136,25135,3,463,170
25139,25138,1,166,14
25141,25140,4,563,27
25142,25141,7,468,112
25144,25143,2,1177,137
25157,25156,6,331,120
25162,25161,1,8,94
25169,25168,1,788,111
25170,25169,1,459,33
25180,25179,4,415,109
25184,25183,2,432,14
25186,25185,2,947,31
25187,25186,1,1006,187
25194,25193,2,402,43
25195,25194,139,0,182
25197,25196,1,419,111
25203,25202,2,480,103
25206,25205,1,14,135
25220,25219,2,377,135
25223,25222,2,510,151
25232,25231,2,415,148
25238,25237,2,152,83
25239,25238,2,361,150
25245,25244,1,142,105
25250,25249,2,47,3
25257,25256,3,25,27
25267,25266,2,24,161
25269,25268,2,283,146
25270,25269,1,654,95
25272,25271,1,140,28
25273,25272,1,30,137
25275,25274,1,217,134
25279,25278,2,295,138
25282,25281,2,662,189
25284,25283,1,805,132
25287,25286,3,375,147
25299,25298,2,149,193
25301,25300,2,886,10
25314,25313,1,178,115
25328,25327,2,78,124
25332,25331,1,409,48
25344,25343,1,581,94
25346,25345,3,289,135
25349,25348,1,327,22
25352,25351,2,66,147
25355,25354,2,334,51
25363,25362,2,119,181
25365,25364,2,176,92
25368,25367,1,1423,75
25382,25381,1,597,41
25383,25382,1,15,4
25388,25387,1,379,115
