,p1,p2,edge_weight
8248,130888,9473,1
8249,130888,12280,1
8250,130888,50430,1
8251,130888,57982,1
8252,130888,78985,1
8253,130888,89248,1
8254,130913,33332,1
8255,130913,47334,1
8256,130913,93843,1
8257,130913,110956,1
8258,130949,24484,1
8259,130949,47263,1
8260,130949,69269,1
8261,130949,91668,1
8262,130949,123310,1
8263,130959,35113,1
8264,130959,36683,1
8265,130959,52718,1
8266,130959,54722,1
8267,130959,55391,1
8268,130959,68295,1
8269,130959,84405,1
8270,130959,87661,1
8271,130959,91735,1
8272,131028,10593,1
8273,131028,24485,1
8274,131028,56951,1
8275,131028,68096,1
8276,131028,126799,1
8277,131136,58887,1
8278,131136,65556,1
8279,131136,65813,1
8280,131136,100922,1
8281,131136,114171,1
8282,131138,988,1
8283,131138,15237,1
8284,131138,48805,1
8285,131138,98995,1
8286,131138,106510,1
8287,131138,114698,1
8288,131138,123083,1
8289,131178,1376,1
8290,131178,5334,1
8291,131178,31001,1
8292,131178,49048,1
8293,131178,51951,1
8294,131178,68309,1
8295,131178,93425,1
8296,131178,110495,1
8297,131195,33978,1
8298,131195,66452,1
8299,131195,67307,1
8300,131195,76521,1
8301,131195,79712,1
8302,131195,83315,1
8303,131195,105593,1
8304,131206,3664,1
8305,131260,12811,1
8306,131260,79129,1
8307,131260,100437,1
8308,131260,121211,1
8309,131278,20967,1
8310,131278,42764,1
8311,131278,53252,1
8312,131278,56571,1
8313,131278,77185,1
8314,131278,104059,1
8315,131278,124537,1
8316,131312,46201,1
8317,131312,47771,1
8318,131312,61797,1
8319,131312,97071,1
8320,131312,115806,1
8321,131317,43815,1
8322,131317,101733,1
8323,131317,106623,1
8324,131318,5496,1
8325,131318,10952,1
8326,131318,20912,1
8327,131318,37522,1
8328,131318,47784,1
8329,131318,92440,1
8330,131364,18307,1
8331,131364,55956,1
8332,131364,62647,1
8333,131364,87465,1
8334,131364,90301,1
8335,131364,125437,1
8336,131375,176,1
8337,131375,5484,1
8338,131375,71262,1
8339,131444,36860,1
8340,131444,47178,1
8341,131444,52194,1
8342,131453,48116,1
8343,131453,56067,1
8344,131453,70788,1
8345,131453,86751,1
8346,131453,108274,1
8347,131600,25987,1
8348,131600,29321,1
8349,131600,77352,1
8350,131600,121359,1
8351,131600,122136,1
8352,131634,7455,1
8353,131634,8832,1
8354,131634,17624,1
8355,131634,27158,1
8356,131634,108178,1
8357,131671,25466,1
8358,131671,33726,1
8359,131671,41601,1
8360,131671,100016,1
8361,131807,9890,1
8362,131807,47527,1
8363,131807,48437,1
8364,131807,73314,1
8365,131807,122994,1
8366,131820,10969,1
8367,131853,103,1
8368,131853,5495,1
8369,131853,15804,1
8370,131853,34580,1
8371,131853,41930,1
8372,131853,75234,1
8373,131853,88210,1
8374,131853,96497,1
8375,131959,3504,1
8376,131959,37067,1
8377,131959,73034,1
8378,131959,83364,1
8379,131962,21452,1
8380,131962,21478,1
8381,131962,58227,1
8382,131962,78861,1
8383,131962,117865,1
8384,131962,123732,1
8385,131999,5837,1
8386,131999,37067,1
8387,131999,37673,1
8388,131999,100038,1
8389,131999,130267,1
8390,132010,823,1
8391,132010,3865,1
8392,132010,40267,1
8393,132010,75993,1
8394,132041,6137,1
8395,132041,6681,1
8396,132041,20347,1
8397,132041,66703,1
8398,132041,71946,1
8399,132041,79816,1
8400,132052,15804,1
8401,132052,29510,1
8402,132052,37643,1
8403,132052,53765,1
8404,132052,88210,1
8405,132052,96836,1
8406,132121,771,1
8407,132121,3090,1
8408,132121,17290,1
8409,132121,22606,1
8410,132121,33401,1
8411,132121,59561,1
8412,132185,12369,1
8413,132185,21791,1
8414,132185,83184,1
8415,132185,83298,1
8416,132185,91273,1
8417,132185,99458,1
8418,132185,101426,1
8419,132185,101517,1
8420,132213,8037,1
8421,132213,11635,1
8422,132213,18223,1
8423,132213,27761,1
8424,132213,38499,1
8425,132213,50726,1
8426,132213,90791,1
8427,132213,108796,1
8428,132229,49522,1
8429,132229,93874,1
8430,132229,95674,1
8431,132229,109593,1
8432,132229,124474,1
8433,132248,16580,1
8434,132248,36129,1
8435,132248,67891,1
8436,132248,71277,1
8437,132296,30244,1
8438,132296,36939,1
8439,132296,47456,1
8440,132296,83363,1
8441,132296,93165,1
8442,132296,94546,1
8443,132296,98957,1
8444,132296,114382,1
8445,132296,126612,1
8446,132362,21556,1
8447,132362,72250,1
8448,132362,101433,1
8449,132362,106221,1
8450,132412,26033,1
8451,132412,57044,1
8452,132412,113938,1
8453,132484,40448,1
8454,132484,47977,1
8455,132484,80591,1
8456,132484,100459,1
8457,132484,124170,1
8458,132550,679,1
8459,132550,47182,1
8460,132550,62993,1
8461,132550,70599,1
8462,132568,28313,1
8463,132568,31943,1
8464,132568,48736,1
8465,132568,51310,1
8466,132568,55715,1
8467,132568,96139,1
8468,132618,9065,1
8469,132618,16804,1
8470,132618,52194,1
8471,132618,83175,1
8472,132618,127362,1
8473,132620,591,1
8474,132620,5378,1
8475,132620,24463,1
8476,132620,31077,1
8477,132620,101239,1
8478,132620,109230,1
8479,132628,13358,1
8480,132628,57064,1
8481,132628,61185,1
8482,132628,62353,1
8483,132628,91757,1
8484,132628,93533,1
8485,132628,111098,1
8486,132643,35076,1
8487,132643,36277,1
8488,132643,47182,1
8489,132643,47645,1
8490,132643,87779,1
8491,132643,104059,1
8492,132643,110171,1
8493,132643,112435,1
8494,132729,16867,1
8495,132729,26176,1
8496,132729,78608,1
8497,132729,83488,1
8498,132729,101491,1
8499,132729,114001,1
8500,132729,119208,1
8501,132774,6681,1
8502,132774,19160,1
8503,132774,48355,1
8504,132774,52961,1
8505,132774,66703,1
8506,132781,5055,1
8507,132781,47705,1
8508,132781,59959,1
8509,132781,79199,1
8510,132781,88672,1
8511,132781,120728,1
8512,132866,37795,1
8513,132866,55694,1
8514,132866,79049,1
8515,132866,109745,1
8516,132885,23273,1
8517,132885,26814,1
8518,132885,45397,1
8519,132885,65903,1
8520,132885,84915,1
8521,132885,126122,1
8522,132894,7455,1
8523,132894,16096,1
8524,132894,35075,1
8525,132894,66888,1
8526,132894,78703,1
8527,132894,127780,1
8528,132894,128790,1
8529,132929,23701,1
8530,132929,64291,1
8531,132984,22124,1
8532,132984,42866,1
8533,132984,51630,1
8534,132984,72898,1
8535,132984,78164,1
8536,132984,106808,1
8537,132984,110306,1
8538,132984,125257,1
8539,133018,10846,1
8540,133018,29899,1
8541,133018,52434,1
8542,133018,61784,1
8543,133018,73378,1
8544,133018,122485,1
8545,133018,123510,1
8546,133018,127682,1
8547,133035,26656,1
8548,133035,57695,1
8549,133035,58451,1
8550,133035,106372,1
8551,133069,13015,1
8552,133069,22616,1
8553,133069,54032,1
8554,133069,54924,1
8555,133069,88019,1
8556,133069,102520,1
8557,133069,123656,1
8558,133116,11245,1
8559,133116,12268,1
8560,133116,52970,1
8561,133116,79636,1
8562,133116,92595,1
8563,133116,107458,1
8564,133281,19360,1
8565,133281,40855,1
8566,133281,78357,1
8567,133281,80115,1
8568,133311,3296,1
8569,133311,22221,1
8570,133311,43476,1
8571,133311,59668,1
8572,133319,24265,1
8573,133319,25755,1
8574,133319,30003,1
8575,133319,68006,1
8576,133319,75331,1
8577,133319,127202,1
8578,133387,10579,1
8579,133387,39628,1
8580,133387,39891,1
8581,133387,100629,1
8582,133441,14222,1
8583,133441,26194,1
8584,133441,55497,1
8585,133441,117235,1
8586,133459,60607,1
8587,133459,87547,1
8588,133459,89328,1
8589,133493,34005,1
8590,133493,34591,1
8591,133493,99737,1
8592,133493,99757,1
8593,133493,100790,1
8594,133493,108676,1
8595,133500,4644,1
8596,133500,48793,1
8597,133500,57416,1
8598,133500,99737,1
8599,133500,118362,1
8600,133689,5496,1
8601,133689,61167,1
8602,133689,82494,1
8603,133689,87281,1
8604,133715,11846,1
8605,133715,53590,1
8606,133715,82613,1
8607,133715,85956,1
8608,133715,130888,1
8609,133768,43864,1
8610,133768,45614,1
8611,133768,54901,1
8612,133768,58290,1
8613,133768,84248,1
8614,133768,88928,1
8615,133768,108723,1
8616,133768,124644,1
8617,133790,4459,1
8618,133790,49667,1
8619,133790,50859,1
8620,133790,53240,1
8621,133790,65602,1
8622,133790,81627,1
8623,133790,111651,1
8624,133804,15661,1
8625,133804,26981,1
8626,133804,54574,1
8627,133804,65603,1
8628,133804,80511,1
8629,133804,93843,1
8630,133804,110735,1
8631,133944,16999,1
8632,133944,48524,1
8633,133944,98554,1
8634,133944,120592,1
8635,133948,56366,1
8636,133948,67966,1
8637,133948,70648,1
8638,133948,108723,1
8639,133948,111150,1
8640,133948,128661,1
8641,133967,11173,1
8642,133967,12751,1
8643,133967,32556,1
8644,133967,108028,1
8645,133967,112857,1
8646,134069,10183,1
8647,134069,12464,1
8648,134069,18226,1
8649,134069,25877,1
8650,134069,36490,1
8651,134069,76791,1
8652,134069,100439,1
8653,134112,4816,1
8654,134112,17323,1
8655,134112,34675,1
8656,134112,35771,1
8657,134112,105805,1
8658,134112,118306,1
8659,134191,26292,1
8660,134191,40971,1
8661,134191,79816,1
8662,134191,84668,1
8663,134191,117507,1
8664,134191,127563,1
8665,134191,130718,1
8666,134326,4622,1
8667,134326,47645,1
8668,134326,56097,1
8669,134326,99944,1
8670,134326,113125,1
8671,134326,126660,1
8672,134326,127628,1
8673,134328,3738,1
8674,134328,15661,1
8675,134328,54574,1
8676,134328,70065,1
8677,134328,81171,1
8678,134404,3455,1
8679,134404,20169,1
8680,134404,102470,1
8681,134404,131820,1
8682,134415,7913,1
8683,134415,21359,1
8684,134415,35170,1
8685,134415,83445,1
8686,134415,103946,1
8687,134423,564,1
8688,134423,18548,1
8689,134423,30254,1
8690,134423,42830,1
8691,134423,44459,1
8692,134423,60137,1
8693,134423,111635,1
8694,134423,118045,1
8695,134423,119524,1
8696,134516,22879,1
8697,134516,24867,1
8698,134516,30497,1
8699,134516,32980,1
8700,134516,64366,1
8701,134516,65519,1
8702,134516,84070,1
8703,134601,10579,1
8704,134601,34011,1
8705,134601,39628,1
8706,134601,39891,1
8707,134611,21452,1
8708,134611,21478,1
8709,134611,34177,1
8710,134611,78861,1
8711,134611,123732,1
8712,134611,131962,1
8713,134644,14666,1
8714,134644,93046,1
8715,134644,121835,1
8716,134644,127535,1
8717,134652,4816,1
8718,134652,16196,1
8719,134652,18519,1
8720,134652,61822,1
8721,134652,75488,1
8722,134652,80511,1
8723,134652,129496,1
8724,134699,43170,1
8725,134699,50145,1
8726,134699,60826,1
8727,134699,86255,1
8728,134699,96330,1
8729,134699,125730,1
8730,134710,7913,1
8731,134710,8831,1
8732,134710,21359,1
8733,134710,122493,1
8734,134710,134415,1
8735,134729,3296,1
8736,134729,22221,1
8737,134729,35958,1
8738,134729,69342,1
8739,134729,103825,1
8740,134729,104819,1
8741,134729,133311,1
8742,134736,5438,1
8743,134736,14881,1
8744,134736,24624,1
8745,134736,102793,1
8746,134736,106372,1
8747,134746,20849,1
8748,134746,23755,1
8749,134746,52545,1
8750,134746,127209,1
8751,134785,5607,1
8752,134785,9769,1
8753,134785,10162,1
8754,134785,46167,1
8755,134785,53240,1
8756,134785,76863,1
8757,134785,81627,1
8758,134785,90365,1
8759,134825,30502,1
8760,134825,42558,1
8761,134825,71028,1
8762,134825,81717,1
8763,134825,90920,1
8764,134868,13458,1
8765,134868,16168,1
8766,134868,29778,1
8767,134868,42899,1
8768,134868,91672,1
8769,134868,108679,1
8770,135057,46373,1
8771,135057,57442,1
8772,135057,111215,1
8773,135057,111741,1
8774,135174,30489,1
8775,135174,41145,1
8776,135174,48805,1
8777,135174,82219,1
8778,135174,98995,1
8779,135174,114698,1
8780,135174,123083,1
8781,135174,131138,1
8782,135186,23472,1
8783,135186,28838,1
8784,135186,63016,1
8785,135186,75203,1
8786,135186,83073,1
8787,135242,19360,1
8788,135242,63727,1
8789,135242,71906,1
8790,135242,78357,1
8791,135242,133281,1
8792,135252,59230,1
8793,135252,78562,1
8794,135252,90009,1
8795,135252,110676,1
8796,135252,119800,1
8797,135252,126613,1
8798,135369,50150,1
8799,135369,84983,1
8800,135369,116998,1
8801,135369,128243,1
8802,135395,21935,1
8803,135395,26927,1
8804,135395,48847,1
8805,135395,74289,1
8806,135395,112324,1
8807,135416,1501,1
8808,135416,29843,1
8809,135416,90753,1
8810,135416,93874,1
8811,135416,95674,1
8812,135448,4618,1
8813,135448,24859,1
8814,135448,42842,1
8815,135448,53597,1
8816,135448,105277,1
8817,135491,14222,1
8818,135491,24715,1
8819,135491,46067,1
8820,135491,55497,1
8821,135491,69703,1
8822,135491,133441,1
8823,135501,14359,1
8824,135501,16340,1
8825,135501,22212,1
8826,135501,39588,1
8827,135501,72363,1
8828,135501,75033,1
8829,135501,105028,1
8830,135525,43070,1
8831,135525,44353,1
8832,135525,49048,1
8833,135525,54559,1
8834,135525,72841,1
8835,135525,111633,1
8836,135525,127360,1
8837,135560,39181,1
8838,135560,42558,1
8839,135560,81717,1
8840,135568,15661,1
8841,135568,32727,1
8842,135568,35487,1
8843,135568,36505,1
8844,135568,86998,1
8845,135568,126343,1
8846,135609,42688,1
8847,135609,67236,1
8848,135609,71378,1
8849,135609,86048,1
8850,135609,112291,1
8851,135650,538,1
8852,135650,45326,1
8853,135650,60388,1
8854,135678,25237,1
8855,135678,30003,1
8856,135678,32012,1
8857,135678,60960,1
8858,135678,61797,1
8859,135678,65603,1
8860,135678,133804,1
8861,135684,28184,1
8862,135684,46994,1
8863,135684,48494,1
8864,135684,58075,1
8865,135684,89248,1
8866,135684,111876,1
8867,135684,125969,1
8868,135690,4451,1
8869,135690,43751,1
8870,135690,50447,1
8871,135690,69565,1
8872,135690,84144,1
8873,135690,96863,1
8874,135690,125210,1
8875,135792,14778,1
8876,135792,30748,1
8877,135792,35739,1
8878,135792,38187,1
8879,135792,54939,1
8880,135792,55694,1
8881,135792,73314,1
8882,135792,78699,1
8883,135792,129377,1
8884,135863,1376,1
8885,135863,51951,1
8886,135863,54110,1
8887,135863,73454,1
8888,135863,81010,1
8889,135863,115014,1
8890,135863,127865,1
8891,135863,135525,1
8892,135874,3103,1
8893,135874,12018,1
8894,135874,65519,1
8895,135874,70592,1
8896,135874,108911,1
8897,135874,109962,1
8898,135874,121839,1
8899,135875,12528,1
8900,135875,15914,1
8901,135875,17936,1
8902,135875,78127,1
8903,135875,87156,1
8904,135875,116055,1
8905,135885,36834,1
8906,135885,58896,1
8907,135885,65909,1
8908,135885,72034,1
8909,135885,82577,1
8910,135910,20763,1
8911,135910,36940,1
8912,135910,93680,1
8913,135910,101302,1
8914,135978,1979,1
8915,135978,16662,1
8916,135978,23604,1
8917,135978,60418,1
8918,135978,95140,1
8919,135978,96927,1
8920,135978,114421,1
8921,135978,117663,1
8922,136010,24916,1
8923,136010,29520,1
8924,136010,35739,1
8925,136010,83122,1
8926,136010,96457,1
8927,136010,114873,1
8928,136010,129254,1
8929,136040,182,1
8930,136040,15709,1
8931,136040,48116,1
8932,136040,65768,1
8933,136040,66952,1
8934,136040,76854,1
8935,136048,3090,1
8936,136048,3836,1
8937,136048,59561,1
8938,136048,115343,1
8939,136069,7913,1
8940,136069,21359,1
8941,136069,36277,1
8942,136069,91735,1
8943,136069,122493,1
8944,136069,132643,1
8945,136090,5268,1
8946,136090,43429,1
8947,136090,78093,1
8948,136090,105875,1
8949,136090,106372,1
8950,136214,602,1
8951,136214,43277,1
8952,136214,70668,1
8953,136214,71990,1
8954,136214,86679,1
8955,136214,98304,1
8956,136214,112894,1
8957,136221,2450,1
8958,136221,32249,1
8959,136221,34011,1
8960,136221,73547,1
8961,136221,92534,1
8962,136222,17569,1
8963,136222,18167,1
8964,136222,19489,1
8965,136222,33801,1
8966,136222,58222,1
8967,136222,59812,1
8968,136222,120437,1
8969,136493,22044,1
8970,136493,75231,1
8971,136493,77811,1
8972,136493,93783,1
8973,136493,93921,1
8974,136493,108105,1
8975,136518,15060,1
8976,136518,48860,1
8977,136518,67184,1
8978,136518,78894,1
8979,136518,89374,1
8980,136518,107601,1
8981,136523,22837,1
8982,136523,23604,1
8983,136523,26766,1
8984,136523,73293,1
8985,136523,75506,1
8986,136523,127680,1
8987,136534,26094,1
8988,136534,42688,1
8989,136534,48860,1
8990,136534,87589,1
8991,136534,110923,1
8992,136534,130959,1
8993,136546,20849,1
8994,136546,51813,1
8995,136546,52545,1
8996,136546,123356,1
8997,136546,127209,1
8998,136546,134746,1
8999,136615,48913,1
9000,136615,79176,1
9001,136615,86126,1
9002,136615,91077,1
9003,136615,113506,1
9004,136654,8933,1
9005,136654,83128,1
9006,136654,90735,1
9007,136654,124635,1
9008,136698,5773,1
9009,136698,23711,1
9010,136698,46859,1
9011,136698,77384,1
9012,136698,100633,1
9013,136698,123886,1
9014,136698,124543,1
9015,136979,23104,1
9016,136979,28577,1
9017,136979,63213,1
9018,136979,82368,1
9019,136979,86751,1
9020,136979,109205,1
9021,136979,114947,1
9022,136979,123999,1
9023,137051,7099,1
9024,137051,28540,1
9025,137051,37592,1
9026,137051,45639,1
9027,137051,101440,1
9028,137062,12183,1
9029,137062,39022,1
9030,137062,81165,1
9031,137062,90916,1
9032,137062,98116,1
9033,137062,125499,1
9034,137140,602,1
9035,137140,26717,1
9036,137140,43277,1
9037,137140,67817,1
9038,137140,70668,1
9039,137140,88222,1
9040,137166,24715,1
9041,137166,31713,1
9042,137166,39098,1
9043,137166,83191,1
9044,137166,117833,1
9045,137166,119559,1
9046,137175,17808,1
9047,137175,41900,1
9048,137175,84338,1
9049,137175,103825,1
9050,137175,121989,1
9051,137182,8831,1
9052,137182,78358,1
9053,137182,88650,1
9054,137193,3240,1
9055,137193,36939,1
9056,137193,73174,1
9057,137193,94921,1
9058,137193,101006,1
9059,137193,123322,1
9060,137218,9780,1
9061,137218,10593,1
9062,137218,67769,1
9063,137218,74754,1
9064,137218,84125,1
9065,137218,93783,1
9066,137218,98159,1
9067,137227,8832,1
9068,137227,24859,1
9069,137227,42842,1
9070,137229,3587,1
9071,137229,12183,1
9072,137229,17370,1
9073,137229,22616,1
9074,137229,27366,1
9075,137229,50557,1
9076,137229,88266,1
9077,137229,108997,1
9078,137231,21831,1
9079,137231,52027,1
9080,137231,72141,1
9081,137237,4644,1
9082,137237,48793,1
9083,137237,57416,1
9084,137237,102532,1
9085,137237,118362,1
9086,137237,133500,1
9087,137286,26469,1
9088,137286,52612,1
9089,137286,65813,1
9090,137286,124477,1
9091,137290,7299,1
9092,137290,42899,1
9093,137290,56570,1
9094,137290,61219,1
9095,137290,71906,1
9096,137290,102974,1
9097,137290,118707,1
9098,137383,55045,1
9099,137383,65701,1
9100,137383,67012,1
9101,137383,78608,1
9102,137383,83488,1
9103,137383,93395,1
9104,137383,119208,1
9105,137431,7099,1
9106,137431,34450,1
9107,137431,45639,1
9108,137431,72722,1
9109,137431,127759,1
9110,137431,128932,1
9111,137431,131312,1
9112,137431,137051,1
9113,137487,53190,1
9114,137487,54424,1
9115,137487,64572,1
9116,137487,83742,1
9117,137487,109020,1
9118,137572,8634,1
9119,137572,53770,1
9120,137572,105364,1
9121,137572,130201,1
9122,137572,137231,1
9123,137601,6704,1
9124,137601,17609,1
9125,137601,45491,1
9126,137601,63859,1
9127,137601,65526,1
9128,137601,98336,1
9129,137601,112668,1
9130,137601,119421,1
9131,137612,34685,1
9132,137612,48580,1
9133,137612,49242,1
9134,137612,74948,1
9135,137612,88634,1
9136,137612,93317,1
9137,137684,49337,1
9138,137684,77263,1
9139,137684,85249,1
9140,137684,99983,1
9141,137684,119764,1
9142,137704,14418,1
9143,137704,40351,1
9144,137704,50827,1
9145,137704,58349,1
9146,137704,114625,1
9147,137714,5983,1
9148,137714,11443,1
9149,137714,16251,1
9150,137714,40855,1
9151,137714,91530,1
9152,137714,108292,1
9153,137759,35469,1
9154,137759,64366,1
9155,137759,73713,1
9156,137759,80917,1
9157,137759,95159,1
9158,137767,11533,1
9159,137767,113949,1
9160,137831,9473,1
9161,137831,29549,1
9162,137831,78985,1
9163,137831,85993,1
9164,137831,130888,1
9165,137868,7010,1
9166,137868,33453,1
9167,137868,53963,1
9168,137868,56523,1
9169,137868,101433,1
9170,137875,25457,1
9171,137875,43429,1
9172,137875,105875,1
9173,137875,124246,1
9174,137875,136090,1
9175,137892,12110,1
9176,137892,55007,1
9177,137892,67217,1
9178,137892,75976,1
9179,137892,118963,1
9180,137900,20979,1
9181,137900,44011,1
9182,137900,53485,1
9183,137900,119029,1
9184,137900,119472,1
9185,137913,5933,1
9186,137913,10653,1
9187,137913,23556,1
9188,137913,106425,1
9189,137913,114504,1
9190,137913,125241,1
9191,137917,34944,1
9192,137917,57814,1
9193,137917,67236,1
9194,137917,68168,1
9195,137917,82239,1
9196,137917,88650,1
9197,137917,91129,1
9198,137917,109332,1
9199,137961,9008,1
9200,137961,46201,1
9201,137961,53096,1
9202,137961,70693,1
9203,137961,78894,1
9204,137961,79573,1
9205,137961,96863,1
9206,137961,108132,1
9207,137984,5983,1
9208,137984,7299,1
9209,137984,47745,1
9210,137984,87261,1
9211,137984,108292,1
9212,137984,127165,1
